"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 10 18:01:02 GMT 2023","Sun Dec 10 18:01:03 GMT 2023","671","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Sun Dec 10 18:01:02 GMT 2023","Sun Dec 10 18:01:02 GMT 2023","142","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Sun Dec 10 18:01:02 GMT 2023","Sun Dec 10 18:01:02 GMT 2023","466","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Sun Dec 10 18:01:00 GMT 2023","Sun Dec 10 18:01:01 GMT 2023","1711","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"failed","Sun Dec 10 18:01:02 GMT 2023","Sun Dec 10 18:01:02 GMT 2023","111","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Sun Dec 10 18:01:00 GMT 2023","Sun Dec 10 18:01:02 GMT 2023","2052","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Sun Dec 10 18:01:02 GMT 2023","Sun Dec 10 18:01:03 GMT 2023","1271","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Sun Dec 10 18:01:00 GMT 2023","Sun Dec 10 18:01:02 GMT 2023","2148","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Sun Dec 10 18:01:03 GMT 2023","Sun Dec 10 18:01:04 GMT 2023","772","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Sun Dec 10 18:01:01 GMT 2023","Sun Dec 10 18:01:02 GMT 2023","147","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
