"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1085","verify that delete space successfully","Setel Regression Suite","Sat Mar 22 18:09:19 GMT 2025","passed","Sat Mar 22 18:09:20 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","3274","verify that create space successfully","Setel Regression Suite","Sat Mar 22 18:09:16 GMT 2025","passed","Sat Mar 22 18:09:19 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","1406","verify that get space successfully","Setel Regression Suite","Sat Mar 22 18:09:20 GMT 2025","passed","Sat Mar 22 18:09:22 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","2746","verify that delete folder successfully","Setel Regression Suite","Sat Mar 22 18:09:16 GMT 2025","passed","Sat Mar 22 18:09:19 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","370","verify that delete list successfully","Setel Regression Suite","Sat Mar 22 18:09:18 GMT 2025","failed","Sat Mar 22 18:09:19 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","347","verify that get list successfully","Setel Regression Suite","Sat Mar 22 18:09:19 GMT 2025","failed","Sat Mar 22 18:09:19 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","2083","verify that create list successfully","Setel Regression Suite","Sat Mar 22 18:09:16 GMT 2025","failed","Sat Mar 22 18:09:18 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","1614","get folder successfully","Setel Regression Suite","Sat Mar 22 18:09:19 GMT 2025","passed","Sat Mar 22 18:09:20 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","350","verify that update list successfully","Setel Regression Suite","Sat Mar 22 18:09:19 GMT 2025","failed","Sat Mar 22 18:09:19 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","1850","verify that update space successfully","Setel Regression Suite","Sat Mar 22 18:09:22 GMT 2025","passed","Sat Mar 22 18:09:24 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
