"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 12 18:01:23 GMT 2023","Tue Sep 12 18:01:26 GMT 2023","3449","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Tue Sep 12 18:01:26 GMT 2023","Tue Sep 12 18:01:27 GMT 2023","1140","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Tue Sep 12 18:01:23 GMT 2023","Tue Sep 12 18:01:26 GMT 2023","3046","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Tue Sep 12 18:01:23 GMT 2023","Tue Sep 12 18:01:27 GMT 2023","3734","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Tue Sep 12 18:01:27 GMT 2023","Tue Sep 12 18:01:27 GMT 2023","235","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Tue Sep 12 18:01:28 GMT 2023","Tue Sep 12 18:01:31 GMT 2023","2431","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Tue Sep 12 18:01:27 GMT 2023","Tue Sep 12 18:01:27 GMT 2023","676","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Tue Sep 12 18:01:26 GMT 2023","Tue Sep 12 18:01:26 GMT 2023","216","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Tue Sep 12 18:01:27 GMT 2023","Tue Sep 12 18:01:28 GMT 2023","916","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Tue Sep 12 18:01:26 GMT 2023","Tue Sep 12 18:01:26 GMT 2023","253","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
