"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 05 18:08:06 GMT 2024","Thu Sep 05 18:08:08 GMT 2024","2515","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Thu Sep 05 18:08:09 GMT 2024","Thu Sep 05 18:08:09 GMT 2024","300","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"failed","Thu Sep 05 18:08:08 GMT 2024","Thu Sep 05 18:08:09 GMT 2024","336","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"failed","Thu Sep 05 18:08:08 GMT 2024","Thu Sep 05 18:08:08 GMT 2024","612","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"failed","Thu Sep 05 18:08:06 GMT 2024","Thu Sep 05 18:08:08 GMT 2024","1935","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Thu Sep 05 18:08:09 GMT 2024","Thu Sep 05 18:08:10 GMT 2024","1143","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Thu Sep 05 18:08:08 GMT 2024","Thu Sep 05 18:08:10 GMT 2024","1367","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Thu Sep 05 18:08:06 GMT 2024","Thu Sep 05 18:08:09 GMT 2024","2916","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Thu Sep 05 18:08:10 GMT 2024","Thu Sep 05 18:08:11 GMT 2024","1233","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Thu Sep 05 18:08:11 GMT 2024","Thu Sep 05 18:08:14 GMT 2024","2417","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
