"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 05 18:08:03 GMT 2024","Sat Oct 05 18:08:04 GMT 2024","1513","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Sat Oct 05 18:08:01 GMT 2024","Sat Oct 05 18:08:02 GMT 2024","420","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Sat Oct 05 18:08:01 GMT 2024","Sat Oct 05 18:08:03 GMT 2024","1622","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Sat Oct 05 18:07:58 GMT 2024","Sat Oct 05 18:08:01 GMT 2024","2518","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Sat Oct 05 18:08:00 GMT 2024","Sat Oct 05 18:08:01 GMT 2024","365","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"failed","Sat Oct 05 18:07:58 GMT 2024","Sat Oct 05 18:08:00 GMT 2024","1967","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Sat Oct 05 18:08:02 GMT 2024","Sat Oct 05 18:08:03 GMT 2024","963","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Sat Oct 05 18:07:58 GMT 2024","Sat Oct 05 18:08:02 GMT 2024","3131","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Sat Oct 05 18:08:04 GMT 2024","Sat Oct 05 18:08:06 GMT 2024","1736","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Sat Oct 05 18:08:01 GMT 2024","Sat Oct 05 18:08:01 GMT 2024","381","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
