"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2044","verify that create list successfully","Setel Regression Suite","Thu Mar 27 18:11:02 GMT 2025","failed","Thu Mar 27 18:11:04 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","379","verify that delete list successfully","Setel Regression Suite","Thu Mar 27 18:11:04 GMT 2025","failed","Thu Mar 27 18:11:04 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","3209","verify that create space successfully","Setel Regression Suite","Thu Mar 27 18:11:02 GMT 2025","passed","Thu Mar 27 18:11:05 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","1385","verify that get space successfully","Setel Regression Suite","Thu Mar 27 18:11:06 GMT 2025","passed","Thu Mar 27 18:11:07 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","1068","verify that delete space successfully","Setel Regression Suite","Thu Mar 27 18:11:05 GMT 2025","passed","Thu Mar 27 18:11:06 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","346","verify that update list successfully","Setel Regression Suite","Thu Mar 27 18:11:05 GMT 2025","failed","Thu Mar 27 18:11:05 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","324","verify that get list successfully","Setel Regression Suite","Thu Mar 27 18:11:04 GMT 2025","failed","Thu Mar 27 18:11:05 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","1574","get folder successfully","Setel Regression Suite","Thu Mar 27 18:11:04 GMT 2025","passed","Thu Mar 27 18:11:06 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","2738","verify that delete folder successfully","Setel Regression Suite","Thu Mar 27 18:11:02 GMT 2025","passed","Thu Mar 27 18:11:04 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","1861","verify that update space successfully","Setel Regression Suite","Thu Mar 27 18:11:07 GMT 2025","passed","Thu Mar 27 18:11:09 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
