"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 16 18:07:03 GMT 2024","Sun Jun 16 18:07:06 GMT 2024","3034","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Sun Jun 16 18:07:03 GMT 2024","Sun Jun 16 18:07:06 GMT 2024","2261","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"failed","Sun Jun 16 18:07:07 GMT 2024","Sun Jun 16 18:07:07 GMT 2024","552","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"failed","Sun Jun 16 18:07:06 GMT 2024","Sun Jun 16 18:07:06 GMT 2024","604","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Sun Jun 16 18:07:11 GMT 2024","Sun Jun 16 18:07:13 GMT 2024","2418","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Sun Jun 16 18:07:06 GMT 2024","Sun Jun 16 18:07:08 GMT 2024","2011","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Sun Jun 16 18:07:03 GMT 2024","Sun Jun 16 18:07:07 GMT 2024","3993","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Sun Jun 16 18:07:06 GMT 2024","Sun Jun 16 18:07:07 GMT 2024","567","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Sun Jun 16 18:07:07 GMT 2024","Sun Jun 16 18:07:09 GMT 2024","1305","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Sun Jun 16 18:07:09 GMT 2024","Sun Jun 16 18:07:11 GMT 2024","1908","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
