"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Oct 04 18:09:19 GMT 2024","Fri Oct 04 18:09:19 GMT 2024","659","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Fri Oct 04 18:09:16 GMT 2024","Fri Oct 04 18:09:18 GMT 2024","2554","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Fri Oct 04 18:09:21 GMT 2024","Fri Oct 04 18:09:23 GMT 2024","2299","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Fri Oct 04 18:09:18 GMT 2024","Fri Oct 04 18:09:18 GMT 2024","355","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Fri Oct 04 18:09:19 GMT 2024","Fri Oct 04 18:09:20 GMT 2024","904","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Fri Oct 04 18:09:18 GMT 2024","Fri Oct 04 18:09:20 GMT 2024","1834","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Fri Oct 04 18:09:16 GMT 2024","Fri Oct 04 18:09:18 GMT 2024","1989","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Fri Oct 04 18:09:16 GMT 2024","Fri Oct 04 18:09:19 GMT 2024","3036","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Fri Oct 04 18:09:18 GMT 2024","Fri Oct 04 18:09:19 GMT 2024","314","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Fri Oct 04 18:09:20 GMT 2024","Fri Oct 04 18:09:21 GMT 2024","1275","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
