"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 09 18:07:01 GMT 2024","Tue Apr 09 18:07:02 GMT 2024","935","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Tue Apr 09 18:06:58 GMT 2024","Tue Apr 09 18:07:01 GMT 2024","3117","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Tue Apr 09 18:07:00 GMT 2024","Tue Apr 09 18:07:00 GMT 2024","278","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"failed","Tue Apr 09 18:07:00 GMT 2024","Tue Apr 09 18:07:01 GMT 2024","291","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Tue Apr 09 18:06:58 GMT 2024","Tue Apr 09 18:07:01 GMT 2024","2800","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Tue Apr 09 18:07:01 GMT 2024","Tue Apr 09 18:07:01 GMT 2024","266","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"failed","Tue Apr 09 18:06:58 GMT 2024","Tue Apr 09 18:07:00 GMT 2024","2131","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Tue Apr 09 18:07:01 GMT 2024","Tue Apr 09 18:07:02 GMT 2024","1565","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Tue Apr 09 18:07:02 GMT 2024","Tue Apr 09 18:07:03 GMT 2024","1127","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Tue Apr 09 18:07:03 GMT 2024","Tue Apr 09 18:07:05 GMT 2024","1568","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
