"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1483","get folder successfully","Setel Regression Suite","Wed Dec 11 18:11:15 GMT 2024","passed","Wed Dec 11 18:11:16 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","2766","verify that get space successfully","Setel Regression Suite","Wed Dec 11 18:11:16 GMT 2024","passed","Wed Dec 11 18:11:19 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","347","verify that delete list successfully","Setel Regression Suite","Wed Dec 11 18:11:14 GMT 2024","failed","Wed Dec 11 18:11:15 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","2125","verify that create list successfully","Setel Regression Suite","Wed Dec 11 18:11:12 GMT 2024","failed","Wed Dec 11 18:11:14 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","2763","verify that delete folder successfully","Setel Regression Suite","Wed Dec 11 18:11:12 GMT 2024","passed","Wed Dec 11 18:11:15 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","359","verify that update list successfully","Setel Regression Suite","Wed Dec 11 18:11:15 GMT 2024","failed","Wed Dec 11 18:11:15 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","3230","verify that create space successfully","Setel Regression Suite","Wed Dec 11 18:11:12 GMT 2024","passed","Wed Dec 11 18:11:15 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","1848","verify that update space successfully","Setel Regression Suite","Wed Dec 11 18:11:19 GMT 2024","passed","Wed Dec 11 18:11:21 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","1111","verify that delete space successfully","Setel Regression Suite","Wed Dec 11 18:11:15 GMT 2024","passed","Wed Dec 11 18:11:16 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","359","verify that get list successfully","Setel Regression Suite","Wed Dec 11 18:11:15 GMT 2024","failed","Wed Dec 11 18:11:15 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
