"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 12 18:07:21 GMT 2023","Wed Jul 12 18:07:26 GMT 2023","4485","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Wed Jul 12 18:07:25 GMT 2023","Wed Jul 12 18:07:26 GMT 2023","1129","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"failed","Wed Jul 12 18:07:21 GMT 2023","Wed Jul 12 18:07:25 GMT 2023","3222","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"failed","Wed Jul 12 18:07:27 GMT 2023","Wed Jul 12 18:07:28 GMT 2023","1120","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Wed Jul 12 18:07:30 GMT 2023","Wed Jul 12 18:07:34 GMT 2023","3559","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Wed Jul 12 18:07:26 GMT 2023","Wed Jul 12 18:07:27 GMT 2023","1117","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Wed Jul 12 18:07:26 GMT 2023","Wed Jul 12 18:07:30 GMT 2023","3754","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Wed Jul 12 18:07:28 GMT 2023","Wed Jul 12 18:07:30 GMT 2023","2341","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Wed Jul 12 18:07:21 GMT 2023","Wed Jul 12 18:07:28 GMT 2023","6564","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Wed Jul 12 18:07:34 GMT 2023","Wed Jul 12 18:07:39 GMT 2023","4585","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
