"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 20 18:01:51 GMT 2024","Sat Jan 20 18:01:53 GMT 2024","2182","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Sat Jan 20 18:01:49 GMT 2024","Sat Jan 20 18:01:51 GMT 2024","1655","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Sat Jan 20 18:01:49 GMT 2024","Sat Jan 20 18:01:50 GMT 2024","505","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Sat Jan 20 18:01:48 GMT 2024","Sat Jan 20 18:01:49 GMT 2024","1179","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Sat Jan 20 18:01:44 GMT 2024","Sat Jan 20 18:01:48 GMT 2024","4086","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"failed","Sat Jan 20 18:01:48 GMT 2024","Sat Jan 20 18:01:49 GMT 2024","518","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Sat Jan 20 18:01:47 GMT 2024","Sat Jan 20 18:01:49 GMT 2024","1866","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Sat Jan 20 18:01:44 GMT 2024","Sat Jan 20 18:01:48 GMT 2024","3883","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Sat Jan 20 18:01:44 GMT 2024","Sat Jan 20 18:01:47 GMT 2024","3081","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Sat Jan 20 18:01:49 GMT 2024","Sat Jan 20 18:01:49 GMT 2024","475","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
