"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jul 24 18:09:04 GMT 2024","Wed Jul 24 18:09:05 GMT 2024","356","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Wed Jul 24 18:09:05 GMT 2024","Wed Jul 24 18:09:06 GMT 2024","984","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Wed Jul 24 18:09:01 GMT 2024","Wed Jul 24 18:09:03 GMT 2024","1998","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"failed","Wed Jul 24 18:09:04 GMT 2024","Wed Jul 24 18:09:04 GMT 2024","372","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Wed Jul 24 18:09:05 GMT 2024","Wed Jul 24 18:09:07 GMT 2024","1511","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Wed Jul 24 18:09:06 GMT 2024","Wed Jul 24 18:09:07 GMT 2024","1450","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Wed Jul 24 18:09:03 GMT 2024","Wed Jul 24 18:09:04 GMT 2024","729","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Wed Jul 24 18:09:01 GMT 2024","Wed Jul 24 18:09:05 GMT 2024","3654","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Wed Jul 24 18:09:07 GMT 2024","Wed Jul 24 18:09:09 GMT 2024","1802","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Wed Jul 24 18:09:01 GMT 2024","Wed Jul 24 18:09:05 GMT 2024","3633","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
