"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 05 18:07:33 GMT 2023","Wed Jul 05 18:07:35 GMT 2023","1485","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Wed Jul 05 18:07:30 GMT 2023","Wed Jul 05 18:07:32 GMT 2023","2183","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Wed Jul 05 18:07:36 GMT 2023","Wed Jul 05 18:07:39 GMT 2023","2919","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Wed Jul 05 18:07:30 GMT 2023","Wed Jul 05 18:07:33 GMT 2023","3213","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Wed Jul 05 18:07:33 GMT 2023","Wed Jul 05 18:07:34 GMT 2023","1222","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Wed Jul 05 18:07:33 GMT 2023","Wed Jul 05 18:07:33 GMT 2023","211","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"failed","Wed Jul 05 18:07:33 GMT 2023","Wed Jul 05 18:07:33 GMT 2023","242","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Wed Jul 05 18:07:30 GMT 2023","Wed Jul 05 18:07:33 GMT 2023","2687","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Wed Jul 05 18:07:32 GMT 2023","Wed Jul 05 18:07:33 GMT 2023","257","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Wed Jul 05 18:07:35 GMT 2023","Wed Jul 05 18:07:36 GMT 2023","862","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
