"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2277","verify that create list successfully","Setel Regression Suite","Thu Oct 31 18:09:56 GMT 2024","failed","Thu Oct 31 18:09:58 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","3357","verify that create space successfully","Setel Regression Suite","Thu Oct 31 18:09:56 GMT 2024","passed","Thu Oct 31 18:10:00 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","1224","verify that get space successfully","Setel Regression Suite","Thu Oct 31 18:10:01 GMT 2024","passed","Thu Oct 31 18:10:02 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","2204","verify that update space successfully","Setel Regression Suite","Thu Oct 31 18:10:02 GMT 2024","passed","Thu Oct 31 18:10:04 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","353","verify that update list successfully","Setel Regression Suite","Thu Oct 31 18:09:59 GMT 2024","failed","Thu Oct 31 18:10:00 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","1419","get folder successfully","Setel Regression Suite","Thu Oct 31 18:09:59 GMT 2024","passed","Thu Oct 31 18:10:00 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","1015","verify that delete space successfully","Setel Regression Suite","Thu Oct 31 18:10:00 GMT 2024","passed","Thu Oct 31 18:10:01 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","370","verify that get list successfully","Setel Regression Suite","Thu Oct 31 18:09:59 GMT 2024","failed","Thu Oct 31 18:09:59 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","324","verify that delete list successfully","Setel Regression Suite","Thu Oct 31 18:09:59 GMT 2024","failed","Thu Oct 31 18:09:59 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","2754","verify that delete folder successfully","Setel Regression Suite","Thu Oct 31 18:09:56 GMT 2024","passed","Thu Oct 31 18:09:59 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
