"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1193","verify that get space successfully","Setel Regression Suite","Sun Nov 17 18:08:46 GMT 2024","passed","Sun Nov 17 18:08:48 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","1391","get folder successfully","Setel Regression Suite","Sun Nov 17 18:08:45 GMT 2024","passed","Sun Nov 17 18:08:46 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","2557","verify that delete folder successfully","Setel Regression Suite","Sun Nov 17 18:08:42 GMT 2024","passed","Sun Nov 17 18:08:45 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","355","verify that delete list successfully","Setel Regression Suite","Sun Nov 17 18:08:44 GMT 2024","failed","Sun Nov 17 18:08:45 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","3327","verify that create space successfully","Setel Regression Suite","Sun Nov 17 18:08:42 GMT 2024","passed","Sun Nov 17 18:08:46 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","1573","verify that update space successfully","Setel Regression Suite","Sun Nov 17 18:08:48 GMT 2024","passed","Sun Nov 17 18:08:49 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","312","verify that get list successfully","Setel Regression Suite","Sun Nov 17 18:08:45 GMT 2024","failed","Sun Nov 17 18:08:45 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","2087","verify that create list successfully","Setel Regression Suite","Sun Nov 17 18:08:42 GMT 2024","failed","Sun Nov 17 18:08:44 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","806","verify that delete space successfully","Setel Regression Suite","Sun Nov 17 18:08:46 GMT 2024","passed","Sun Nov 17 18:08:46 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","294","verify that update list successfully","Setel Regression Suite","Sun Nov 17 18:08:45 GMT 2024","failed","Sun Nov 17 18:08:45 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
