"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","343","verify that delete list successfully","Setel Regression Suite","Sat Mar 15 18:08:51 GMT 2025","failed","Sat Mar 15 18:08:51 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","1348","verify that get space successfully","Setel Regression Suite","Sat Mar 15 18:08:53 GMT 2025","passed","Sat Mar 15 18:08:54 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","1605","verify that update space successfully","Setel Regression Suite","Sat Mar 15 18:08:54 GMT 2025","passed","Sat Mar 15 18:08:56 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","3142","verify that create space successfully","Setel Regression Suite","Sat Mar 15 18:08:49 GMT 2025","passed","Sat Mar 15 18:08:52 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","904","verify that delete space successfully","Setel Regression Suite","Sat Mar 15 18:08:52 GMT 2025","passed","Sat Mar 15 18:08:53 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","336","verify that update list successfully","Setel Regression Suite","Sat Mar 15 18:08:52 GMT 2025","failed","Sat Mar 15 18:08:52 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","2035","verify that create list successfully","Setel Regression Suite","Sat Mar 15 18:08:49 GMT 2025","failed","Sat Mar 15 18:08:51 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","2571","verify that delete folder successfully","Setel Regression Suite","Sat Mar 15 18:08:49 GMT 2025","passed","Sat Mar 15 18:08:52 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","326","verify that get list successfully","Setel Regression Suite","Sat Mar 15 18:08:51 GMT 2025","failed","Sat Mar 15 18:08:52 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","1627","get folder successfully","Setel Regression Suite","Sat Mar 15 18:08:52 GMT 2025","passed","Sat Mar 15 18:08:53 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
