"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 21 18:07:21 GMT 2024","Sun Jul 21 18:07:22 GMT 2024","1021","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Sun Jul 21 18:07:20 GMT 2024","Sun Jul 21 18:07:22 GMT 2024","1666","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Sun Jul 21 18:07:17 GMT 2024","Sun Jul 21 18:07:20 GMT 2024","2561","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Sun Jul 21 18:07:17 GMT 2024","Sun Jul 21 18:07:19 GMT 2024","2013","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"failed","Sun Jul 21 18:07:19 GMT 2024","Sun Jul 21 18:07:20 GMT 2024","421","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Sun Jul 21 18:07:23 GMT 2024","Sun Jul 21 18:07:25 GMT 2024","1781","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Sun Jul 21 18:07:20 GMT 2024","Sun Jul 21 18:07:21 GMT 2024","359","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Sun Jul 21 18:07:22 GMT 2024","Sun Jul 21 18:07:23 GMT 2024","1308","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Sun Jul 21 18:07:20 GMT 2024","Sun Jul 21 18:07:20 GMT 2024","377","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Sun Jul 21 18:07:17 GMT 2024","Sun Jul 21 18:07:21 GMT 2024","3216","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
