"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 21 18:04:56 GMT 2023","Thu Sep 21 18:04:59 GMT 2023","3881","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Thu Sep 21 18:04:59 GMT 2023","Thu Sep 21 18:05:06 GMT 2023","6267","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Thu Sep 21 18:04:51 GMT 2023","Thu Sep 21 18:04:55 GMT 2023","3819","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Thu Sep 21 18:04:52 GMT 2023","Thu Sep 21 18:04:54 GMT 2023","1151","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"failed","Thu Sep 21 18:04:46 GMT 2023","Thu Sep 21 18:04:50 GMT 2023","3437","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"failed","Thu Sep 21 18:04:50 GMT 2023","Thu Sep 21 18:04:51 GMT 2023","1669","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Thu Sep 21 18:04:46 GMT 2023","Thu Sep 21 18:04:53 GMT 2023","6910","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Thu Sep 21 18:04:46 GMT 2023","Thu Sep 21 18:04:51 GMT 2023","4663","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Thu Sep 21 18:04:51 GMT 2023","Thu Sep 21 18:04:52 GMT 2023","1151","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Thu Sep 21 18:04:53 GMT 2023","Thu Sep 21 18:04:56 GMT 2023","2549","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
