"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 13 18:04:22 GMT 2023","Mon Nov 13 18:04:24 GMT 2023","1818","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Mon Nov 13 18:04:25 GMT 2023","Mon Nov 13 18:04:26 GMT 2023","591","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Mon Nov 13 18:04:22 GMT 2023","Mon Nov 13 18:04:25 GMT 2023","2300","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Mon Nov 13 18:04:22 GMT 2023","Mon Nov 13 18:04:25 GMT 2023","2131","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Mon Nov 13 18:04:25 GMT 2023","Mon Nov 13 18:04:25 GMT 2023","507","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Mon Nov 13 18:04:26 GMT 2023","Mon Nov 13 18:04:27 GMT 2023","672","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Mon Nov 13 18:04:25 GMT 2023","Mon Nov 13 18:04:25 GMT 2023","136","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"failed","Mon Nov 13 18:04:24 GMT 2023","Mon Nov 13 18:04:24 GMT 2023","183","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"failed","Mon Nov 13 18:04:25 GMT 2023","Mon Nov 13 18:04:25 GMT 2023","117","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Mon Nov 13 18:04:25 GMT 2023","Mon Nov 13 18:04:25 GMT 2023","771","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
