"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","988","verify that delete space successfully","Setel Regression Suite","Sat Nov 09 18:08:12 GMT 2024","passed","Sat Nov 09 18:08:13 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","2088","verify that update space successfully","Setel Regression Suite","Sat Nov 09 18:08:15 GMT 2024","passed","Sat Nov 09 18:08:17 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","1393","verify that get space successfully","Setel Regression Suite","Sat Nov 09 18:08:13 GMT 2024","passed","Sat Nov 09 18:08:15 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","1487","get folder successfully","Setel Regression Suite","Sat Nov 09 18:08:12 GMT 2024","passed","Sat Nov 09 18:08:13 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","2620","verify that delete folder successfully","Setel Regression Suite","Sat Nov 09 18:08:09 GMT 2024","passed","Sat Nov 09 18:08:12 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","368","verify that update list successfully","Setel Regression Suite","Sat Nov 09 18:08:12 GMT 2024","failed","Sat Nov 09 18:08:12 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","3247","verify that create space successfully","Setel Regression Suite","Sat Nov 09 18:08:09 GMT 2024","passed","Sat Nov 09 18:08:12 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","2097","verify that create list successfully","Setel Regression Suite","Sat Nov 09 18:08:09 GMT 2024","failed","Sat Nov 09 18:08:11 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","366","verify that delete list successfully","Setel Regression Suite","Sat Nov 09 18:08:11 GMT 2024","failed","Sat Nov 09 18:08:12 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","377","verify that get list successfully","Setel Regression Suite","Sat Nov 09 18:08:12 GMT 2024","failed","Sat Nov 09 18:08:12 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
