"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1337","verify that get space successfully","Setel Regression Suite","Mon Jan 06 18:10:29 GMT 2025","passed","Mon Jan 06 18:10:30 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","1647","verify that update space successfully","Setel Regression Suite","Mon Jan 06 18:10:30 GMT 2025","passed","Mon Jan 06 18:10:32 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","2458","verify that delete folder successfully","Setel Regression Suite","Mon Jan 06 18:10:24 GMT 2025","passed","Mon Jan 06 18:10:27 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","1430","get folder successfully","Setel Regression Suite","Mon Jan 06 18:10:27 GMT 2025","passed","Mon Jan 06 18:10:28 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","3002","verify that create space successfully","Setel Regression Suite","Mon Jan 06 18:10:24 GMT 2025","passed","Mon Jan 06 18:10:27 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","340","verify that update list successfully","Setel Regression Suite","Mon Jan 06 18:10:27 GMT 2025","failed","Mon Jan 06 18:10:27 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","343","verify that get list successfully","Setel Regression Suite","Mon Jan 06 18:10:27 GMT 2025","failed","Mon Jan 06 18:10:27 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","1951","verify that create list successfully","Setel Regression Suite","Mon Jan 06 18:10:24 GMT 2025","failed","Mon Jan 06 18:10:26 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","1200","verify that delete space successfully","Setel Regression Suite","Mon Jan 06 18:10:27 GMT 2025","passed","Mon Jan 06 18:10:29 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","379","verify that delete list successfully","Setel Regression Suite","Mon Jan 06 18:10:26 GMT 2025","failed","Mon Jan 06 18:10:27 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
