"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Jul 13 18:07:18 GMT 2024","Sat Jul 13 18:07:18 GMT 2024","328","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"failed","Sat Jul 13 18:07:17 GMT 2024","Sat Jul 13 18:07:17 GMT 2024","337","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Sat Jul 13 18:07:18 GMT 2024","Sat Jul 13 18:07:19 GMT 2024","852","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Sat Jul 13 18:07:20 GMT 2024","Sat Jul 13 18:07:22 GMT 2024","1652","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Sat Jul 13 18:07:15 GMT 2024","Sat Jul 13 18:07:18 GMT 2024","2514","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Sat Jul 13 18:07:19 GMT 2024","Sat Jul 13 18:07:20 GMT 2024","1323","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Sat Jul 13 18:07:15 GMT 2024","Sat Jul 13 18:07:18 GMT 2024","3082","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Sat Jul 13 18:07:18 GMT 2024","Sat Jul 13 18:07:19 GMT 2024","1488","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Sat Jul 13 18:07:17 GMT 2024","Sat Jul 13 18:07:18 GMT 2024","321","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"failed","Sat Jul 13 18:07:15 GMT 2024","Sat Jul 13 18:07:17 GMT 2024","1993","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
