"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","569","verify that delete list successfully","Setel Regression Suite","Fri Nov 01 18:09:41 GMT 2024","failed","Fri Nov 01 18:09:42 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","383","verify that update list successfully","Setel Regression Suite","Fri Nov 01 18:09:42 GMT 2024","failed","Fri Nov 01 18:09:42 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","2721","verify that delete folder successfully","Setel Regression Suite","Fri Nov 01 18:09:39 GMT 2024","passed","Fri Nov 01 18:09:41 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","1948","verify that delete space successfully","Setel Regression Suite","Fri Nov 01 18:09:44 GMT 2024","passed","Fri Nov 01 18:09:46 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","2181","verify that create list successfully","Setel Regression Suite","Fri Nov 01 18:09:39 GMT 2024","failed","Fri Nov 01 18:09:41 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","1685","verify that update space successfully","Setel Regression Suite","Fri Nov 01 18:09:47 GMT 2024","passed","Fri Nov 01 18:09:49 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","1265","verify that get space successfully","Setel Regression Suite","Fri Nov 01 18:09:46 GMT 2024","passed","Fri Nov 01 18:09:47 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","1652","get folder successfully","Setel Regression Suite","Fri Nov 01 18:09:41 GMT 2024","passed","Fri Nov 01 18:09:43 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","4952","verify that create space successfully","Setel Regression Suite","Fri Nov 01 18:09:39 GMT 2024","passed","Fri Nov 01 18:09:44 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","371","verify that get list successfully","Setel Regression Suite","Fri Nov 01 18:09:42 GMT 2024","failed","Fri Nov 01 18:09:42 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
