"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 08 18:08:22 GMT 2024","Wed May 08 18:08:24 GMT 2024","2575","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Wed May 08 18:08:19 GMT 2024","Wed May 08 18:08:21 GMT 2024","2269","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"failed","Wed May 08 18:08:22 GMT 2024","Wed May 08 18:08:22 GMT 2024","700","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Wed May 08 18:08:23 GMT 2024","Wed May 08 18:08:25 GMT 2024","1587","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Wed May 08 18:08:29 GMT 2024","Wed May 08 18:08:33 GMT 2024","4031","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Wed May 08 18:08:25 GMT 2024","Wed May 08 18:08:29 GMT 2024","4374","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Wed May 08 18:08:21 GMT 2024","Wed May 08 18:08:22 GMT 2024","739","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"failed","Wed May 08 18:08:22 GMT 2024","Wed May 08 18:08:23 GMT 2024","666","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Wed May 08 18:08:19 GMT 2024","Wed May 08 18:08:22 GMT 2024","3092","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Wed May 08 18:08:19 GMT 2024","Wed May 08 18:08:23 GMT 2024","4577","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
