"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Sep 21 18:08:04 GMT 2024","Sat Sep 21 18:08:04 GMT 2024","442","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Sat Sep 21 18:08:08 GMT 2024","Sat Sep 21 18:08:11 GMT 2024","2117","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Sat Sep 21 18:08:05 GMT 2024","Sat Sep 21 18:08:07 GMT 2024","2125","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Sat Sep 21 18:08:04 GMT 2024","Sat Sep 21 18:08:05 GMT 2024","441","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Sat Sep 21 18:08:01 GMT 2024","Sat Sep 21 18:08:04 GMT 2024","2692","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Sat Sep 21 18:08:01 GMT 2024","Sat Sep 21 18:08:03 GMT 2024","2096","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Sat Sep 21 18:08:07 GMT 2024","Sat Sep 21 18:08:08 GMT 2024","1510","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Sat Sep 21 18:08:01 GMT 2024","Sat Sep 21 18:08:05 GMT 2024","3620","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Sat Sep 21 18:08:03 GMT 2024","Sat Sep 21 18:08:04 GMT 2024","476","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Sat Sep 21 18:08:04 GMT 2024","Sat Sep 21 18:08:05 GMT 2024","1665","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
