"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 11 18:02:25 GMT 2023","Mon Sep 11 18:02:27 GMT 2023","1106","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Mon Sep 11 18:02:20 GMT 2023","Mon Sep 11 18:02:24 GMT 2023","3635","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Mon Sep 11 18:02:24 GMT 2023","Mon Sep 11 18:02:25 GMT 2023","1102","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Mon Sep 11 18:02:23 GMT 2023","Mon Sep 11 18:02:23 GMT 2023","222","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"failed","Mon Sep 11 18:02:24 GMT 2023","Mon Sep 11 18:02:24 GMT 2023","229","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Mon Sep 11 18:02:24 GMT 2023","Mon Sep 11 18:02:25 GMT 2023","644","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Mon Sep 11 18:02:23 GMT 2023","Mon Sep 11 18:02:24 GMT 2023","208","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"failed","Mon Sep 11 18:02:20 GMT 2023","Mon Sep 11 18:02:23 GMT 2023","2789","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Mon Sep 11 18:02:25 GMT 2023","Mon Sep 11 18:02:25 GMT 2023","789","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Mon Sep 11 18:02:20 GMT 2023","Mon Sep 11 18:02:24 GMT 2023","3637","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
