"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 27 18:07:09 GMT 2023","Mon Nov 27 18:07:11 GMT 2023","2162","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Mon Nov 27 18:07:12 GMT 2023","Mon Nov 27 18:07:12 GMT 2023","514","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Mon Nov 27 18:07:12 GMT 2023","Mon Nov 27 18:07:13 GMT 2023","597","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Mon Nov 27 18:07:09 GMT 2023","Mon Nov 27 18:07:11 GMT 2023","1856","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Mon Nov 27 18:07:09 GMT 2023","Mon Nov 27 18:07:11 GMT 2023","2179","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Mon Nov 27 18:07:11 GMT 2023","Mon Nov 27 18:07:12 GMT 2023","343","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Mon Nov 27 18:07:11 GMT 2023","Mon Nov 27 18:07:11 GMT 2023","115","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"failed","Mon Nov 27 18:07:11 GMT 2023","Mon Nov 27 18:07:11 GMT 2023","111","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Mon Nov 27 18:07:11 GMT 2023","Mon Nov 27 18:07:12 GMT 2023","822","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Mon Nov 27 18:07:11 GMT 2023","Mon Nov 27 18:07:11 GMT 2023","107","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
