"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Jul 14 18:05:31 GMT 2024","Sun Jul 14 18:05:31 GMT 2024","325","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"failed","Sun Jul 14 18:05:30 GMT 2024","Sun Jul 14 18:05:31 GMT 2024","361","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Sun Jul 14 18:05:28 GMT 2024","Sun Jul 14 18:05:32 GMT 2024","3182","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Sun Jul 14 18:05:32 GMT 2024","Sun Jul 14 18:05:34 GMT 2024","1220","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Sun Jul 14 18:05:28 GMT 2024","Sun Jul 14 18:05:30 GMT 2024","2027","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Sun Jul 14 18:05:34 GMT 2024","Sun Jul 14 18:05:35 GMT 2024","1579","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Sun Jul 14 18:05:32 GMT 2024","Sun Jul 14 18:05:32 GMT 2024","823","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Sun Jul 14 18:05:31 GMT 2024","Sun Jul 14 18:05:33 GMT 2024","1803","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Sun Jul 14 18:05:31 GMT 2024","Sun Jul 14 18:05:31 GMT 2024","317","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Sun Jul 14 18:05:28 GMT 2024","Sun Jul 14 18:05:31 GMT 2024","2465","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
