"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Sep 23 18:01:32 GMT 2023","Sat Sep 23 18:01:33 GMT 2023","364","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Sat Sep 23 18:01:32 GMT 2023","Sat Sep 23 18:01:34 GMT 2023","1588","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Sat Sep 23 18:01:32 GMT 2023","Sat Sep 23 18:01:32 GMT 2023","392","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Sat Sep 23 18:01:35 GMT 2023","Sat Sep 23 18:01:37 GMT 2023","1884","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Sat Sep 23 18:01:31 GMT 2023","Sat Sep 23 18:01:32 GMT 2023","374","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Sat Sep 23 18:01:28 GMT 2023","Sat Sep 23 18:01:32 GMT 2023","3989","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Sat Sep 23 18:01:32 GMT 2023","Sat Sep 23 18:01:33 GMT 2023","982","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Sat Sep 23 18:01:33 GMT 2023","Sat Sep 23 18:01:35 GMT 2023","1362","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Sat Sep 23 18:01:28 GMT 2023","Sat Sep 23 18:01:31 GMT 2023","2864","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Sat Sep 23 18:01:28 GMT 2023","Sat Sep 23 18:01:32 GMT 2023","3427","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
