"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2697","verify that delete folder successfully","Setel Regression Suite","Fri Dec 20 18:09:51 GMT 2024","passed","Fri Dec 20 18:09:54 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","315","verify that update list successfully","Setel Regression Suite","Fri Dec 20 18:09:55 GMT 2024","failed","Fri Dec 20 18:09:56 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","3143","verify that update space successfully","Setel Regression Suite","Fri Dec 20 18:09:57 GMT 2024","passed","Fri Dec 20 18:10:00 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","861","verify that delete space successfully","Setel Regression Suite","Fri Dec 20 18:09:54 GMT 2024","passed","Fri Dec 20 18:09:55 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","3383","verify that create space successfully","Setel Regression Suite","Fri Dec 20 18:09:51 GMT 2024","passed","Fri Dec 20 18:09:54 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","1706","get folder successfully","Setel Regression Suite","Fri Dec 20 18:09:54 GMT 2024","passed","Fri Dec 20 18:09:55 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","1646","verify that get list successfully","Setel Regression Suite","Fri Dec 20 18:09:54 GMT 2024","failed","Fri Dec 20 18:09:55 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","1420","verify that get space successfully","Setel Regression Suite","Fri Dec 20 18:09:55 GMT 2024","passed","Fri Dec 20 18:09:57 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","2154","verify that create list successfully","Setel Regression Suite","Fri Dec 20 18:09:51 GMT 2024","failed","Fri Dec 20 18:09:53 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","341","verify that delete list successfully","Setel Regression Suite","Fri Dec 20 18:09:53 GMT 2024","failed","Fri Dec 20 18:09:54 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
