"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 30 18:08:43 GMT 2024","Thu May 30 18:08:45 GMT 2024","1330","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Thu May 30 18:08:43 GMT 2024","Thu May 30 18:08:43 GMT 2024","550","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"failed","Thu May 30 18:08:41 GMT 2024","Thu May 30 18:08:42 GMT 2024","539","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"failed","Thu May 30 18:08:39 GMT 2024","Thu May 30 18:08:41 GMT 2024","2154","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Thu May 30 18:08:42 GMT 2024","Thu May 30 18:08:44 GMT 2024","1953","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Thu May 30 18:08:48 GMT 2024","Thu May 30 18:08:51 GMT 2024","2552","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Thu May 30 18:08:39 GMT 2024","Thu May 30 18:08:43 GMT 2024","3956","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Thu May 30 18:08:39 GMT 2024","Thu May 30 18:08:42 GMT 2024","2950","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Thu May 30 18:08:45 GMT 2024","Thu May 30 18:08:48 GMT 2024","3694","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Thu May 30 18:08:42 GMT 2024","Thu May 30 18:08:43 GMT 2024","536","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
