"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Nov 24 18:03:17 GMT 2023","Fri Nov 24 18:03:17 GMT 2023","137","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Fri Nov 24 18:03:18 GMT 2023","Fri Nov 24 18:03:18 GMT 2023","616","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Fri Nov 24 18:03:15 GMT 2023","Fri Nov 24 18:03:17 GMT 2023","2420","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Fri Nov 24 18:03:18 GMT 2023","Fri Nov 24 18:03:19 GMT 2023","861","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Fri Nov 24 18:03:17 GMT 2023","Fri Nov 24 18:03:17 GMT 2023","138","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Fri Nov 24 18:03:15 GMT 2023","Fri Nov 24 18:03:17 GMT 2023","2300","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Fri Nov 24 18:03:15 GMT 2023","Fri Nov 24 18:03:17 GMT 2023","1956","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"failed","Fri Nov 24 18:03:17 GMT 2023","Fri Nov 24 18:03:17 GMT 2023","123","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Fri Nov 24 18:03:17 GMT 2023","Fri Nov 24 18:03:18 GMT 2023","869","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Fri Nov 24 18:03:17 GMT 2023","Fri Nov 24 18:03:18 GMT 2023","433","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
