"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1439","get folder successfully","Setel Regression Suite","Tue Nov 05 18:09:50 GMT 2024","passed","Tue Nov 05 18:09:51 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","931","verify that delete space successfully","Setel Regression Suite","Tue Nov 05 18:09:50 GMT 2024","passed","Tue Nov 05 18:09:51 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","1302","verify that get space successfully","Setel Regression Suite","Tue Nov 05 18:09:51 GMT 2024","passed","Tue Nov 05 18:09:52 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","3137","verify that create space successfully","Setel Regression Suite","Tue Nov 05 18:09:47 GMT 2024","passed","Tue Nov 05 18:09:50 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","2590","verify that delete folder successfully","Setel Regression Suite","Tue Nov 05 18:09:47 GMT 2024","passed","Tue Nov 05 18:09:50 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","365","verify that delete list successfully","Setel Regression Suite","Tue Nov 05 18:09:49 GMT 2024","failed","Tue Nov 05 18:09:49 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","365","verify that update list successfully","Setel Regression Suite","Tue Nov 05 18:09:50 GMT 2024","failed","Tue Nov 05 18:09:50 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","2015","verify that create list successfully","Setel Regression Suite","Tue Nov 05 18:09:47 GMT 2024","failed","Tue Nov 05 18:09:49 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","410","verify that get list successfully","Setel Regression Suite","Tue Nov 05 18:09:49 GMT 2024","failed","Tue Nov 05 18:09:50 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","3631","verify that update space successfully","Setel Regression Suite","Tue Nov 05 18:09:52 GMT 2024","passed","Tue Nov 05 18:09:56 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
