"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 17 18:07:30 GMT 2024","Wed Jan 17 18:07:31 GMT 2024","1129","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Wed Jan 17 18:07:29 GMT 2024","Wed Jan 17 18:07:31 GMT 2024","1644","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Wed Jan 17 18:07:29 GMT 2024","Wed Jan 17 18:07:29 GMT 2024","461","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Wed Jan 17 18:07:27 GMT 2024","Wed Jan 17 18:07:30 GMT 2024","3430","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Wed Jan 17 18:07:30 GMT 2024","Wed Jan 17 18:07:30 GMT 2024","386","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Wed Jan 17 18:07:33 GMT 2024","Wed Jan 17 18:07:35 GMT 2024","1906","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Wed Jan 17 18:07:27 GMT 2024","Wed Jan 17 18:07:29 GMT 2024","2119","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Wed Jan 17 18:07:31 GMT 2024","Wed Jan 17 18:07:33 GMT 2024","1553","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Wed Jan 17 18:07:29 GMT 2024","Wed Jan 17 18:07:30 GMT 2024","395","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Wed Jan 17 18:07:27 GMT 2024","Wed Jan 17 18:07:29 GMT 2024","2683","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
