"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2492","verify that delete folder successfully","Setel Regression Suite","Thu Dec 26 18:09:44 GMT 2024","passed","Thu Dec 26 18:09:46 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","3134","verify that create space successfully","Setel Regression Suite","Thu Dec 26 18:09:44 GMT 2024","passed","Thu Dec 26 18:09:47 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","1946","verify that create list successfully","Setel Regression Suite","Thu Dec 26 18:09:44 GMT 2024","failed","Thu Dec 26 18:09:46 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","316","verify that delete list successfully","Setel Regression Suite","Thu Dec 26 18:09:46 GMT 2024","failed","Thu Dec 26 18:09:46 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","805","verify that delete space successfully","Setel Regression Suite","Thu Dec 26 18:09:47 GMT 2024","passed","Thu Dec 26 18:09:48 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","1525","verify that update space successfully","Setel Regression Suite","Thu Dec 26 18:09:49 GMT 2024","passed","Thu Dec 26 18:09:51 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","335","verify that get list successfully","Setel Regression Suite","Thu Dec 26 18:09:46 GMT 2024","failed","Thu Dec 26 18:09:47 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","1409","get folder successfully","Setel Regression Suite","Thu Dec 26 18:09:46 GMT 2024","passed","Thu Dec 26 18:09:48 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","1226","verify that get space successfully","Setel Regression Suite","Thu Dec 26 18:09:48 GMT 2024","passed","Thu Dec 26 18:09:49 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","318","verify that update list successfully","Setel Regression Suite","Thu Dec 26 18:09:47 GMT 2024","failed","Thu Dec 26 18:09:47 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
