"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1127","verify that get space successfully","Setel Regression Suite","Sun Dec 01 18:09:20 GMT 2024","passed","Sun Dec 01 18:09:21 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","1364","get folder successfully","Setel Regression Suite","Sun Dec 01 18:09:18 GMT 2024","passed","Sun Dec 01 18:09:20 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","2416","verify that delete folder successfully","Setel Regression Suite","Sun Dec 01 18:09:16 GMT 2024","passed","Sun Dec 01 18:09:18 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","305","verify that update list successfully","Setel Regression Suite","Sun Dec 01 18:09:20 GMT 2024","failed","Sun Dec 01 18:09:20 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","1933","verify that create list successfully","Setel Regression Suite","Sun Dec 01 18:09:16 GMT 2024","failed","Sun Dec 01 18:09:18 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","303","verify that get list successfully","Setel Regression Suite","Sun Dec 01 18:09:20 GMT 2024","failed","Sun Dec 01 18:09:20 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","2880","verify that create space successfully","Setel Regression Suite","Sun Dec 01 18:09:16 GMT 2024","passed","Sun Dec 01 18:09:19 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","919","verify that delete space successfully","Setel Regression Suite","Sun Dec 01 18:09:19 GMT 2024","passed","Sun Dec 01 18:09:20 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","1881","verify that delete list successfully","Setel Regression Suite","Sun Dec 01 18:09:18 GMT 2024","failed","Sun Dec 01 18:09:20 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","1510","verify that update space successfully","Setel Regression Suite","Sun Dec 01 18:09:21 GMT 2024","passed","Sun Dec 01 18:09:22 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
