"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","885","verify that delete space successfully","Setel Regression Suite","Tue Oct 29 18:10:12 GMT 2024","passed","Tue Oct 29 18:10:13 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","492","verify that delete list successfully","Setel Regression Suite","Tue Oct 29 18:10:11 GMT 2024","failed","Tue Oct 29 18:10:12 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","1466","get folder successfully","Setel Regression Suite","Tue Oct 29 18:10:12 GMT 2024","passed","Tue Oct 29 18:10:13 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","284","verify that update list successfully","Setel Regression Suite","Tue Oct 29 18:10:12 GMT 2024","failed","Tue Oct 29 18:10:12 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","1246","verify that get space successfully","Setel Regression Suite","Tue Oct 29 18:10:13 GMT 2024","passed","Tue Oct 29 18:10:14 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","1987","verify that create list successfully","Setel Regression Suite","Tue Oct 29 18:10:09 GMT 2024","failed","Tue Oct 29 18:10:11 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","2446","verify that delete folder successfully","Setel Regression Suite","Tue Oct 29 18:10:09 GMT 2024","passed","Tue Oct 29 18:10:12 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","2149","verify that update space successfully","Setel Regression Suite","Tue Oct 29 18:10:14 GMT 2024","passed","Tue Oct 29 18:10:17 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","2993","verify that create space successfully","Setel Regression Suite","Tue Oct 29 18:10:09 GMT 2024","passed","Tue Oct 29 18:10:12 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","346","verify that get list successfully","Setel Regression Suite","Tue Oct 29 18:10:12 GMT 2024","failed","Tue Oct 29 18:10:12 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
