"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 06 18:07:19 GMT 2023","Wed Dec 06 18:07:20 GMT 2023","595","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Wed Dec 06 18:07:20 GMT 2023","Wed Dec 06 18:07:20 GMT 2023","527","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Wed Dec 06 18:07:19 GMT 2023","Wed Dec 06 18:07:20 GMT 2023","838","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"failed","Wed Dec 06 18:07:17 GMT 2023","Wed Dec 06 18:07:19 GMT 2023","1749","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Wed Dec 06 18:07:19 GMT 2023","Wed Dec 06 18:07:20 GMT 2023","1176","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Wed Dec 06 18:07:20 GMT 2023","Wed Dec 06 18:07:21 GMT 2023","652","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Wed Dec 06 18:07:19 GMT 2023","Wed Dec 06 18:07:19 GMT 2023","107","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Wed Dec 06 18:07:17 GMT 2023","Wed Dec 06 18:07:19 GMT 2023","2142","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Wed Dec 06 18:07:19 GMT 2023","Wed Dec 06 18:07:19 GMT 2023","121","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Wed Dec 06 18:07:17 GMT 2023","Wed Dec 06 18:07:19 GMT 2023","2026","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
