"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 26 18:01:36 GMT 2023","Sat Aug 26 18:01:39 GMT 2023","2146","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Sat Aug 26 18:01:31 GMT 2023","Sat Aug 26 18:01:35 GMT 2023","3749","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Sat Aug 26 18:01:31 GMT 2023","Sat Aug 26 18:01:35 GMT 2023","3919","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Sat Aug 26 18:01:35 GMT 2023","Sat Aug 26 18:01:36 GMT 2023","1068","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"failed","Sat Aug 26 18:01:35 GMT 2023","Sat Aug 26 18:01:35 GMT 2023","285","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"failed","Sat Aug 26 18:01:35 GMT 2023","Sat Aug 26 18:01:35 GMT 2023","255","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Sat Aug 26 18:01:31 GMT 2023","Sat Aug 26 18:01:34 GMT 2023","3547","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Sat Aug 26 18:01:35 GMT 2023","Sat Aug 26 18:01:35 GMT 2023","721","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Sat Aug 26 18:01:34 GMT 2023","Sat Aug 26 18:01:36 GMT 2023","1285","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Sat Aug 26 18:01:35 GMT 2023","Sat Aug 26 18:01:36 GMT 2023","1023","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
