"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 06 18:07:15 GMT 2023","Mon Nov 06 18:07:15 GMT 2023","284","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Mon Nov 06 18:07:16 GMT 2023","Mon Nov 06 18:07:17 GMT 2023","1324","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Mon Nov 06 18:07:17 GMT 2023","Mon Nov 06 18:07:19 GMT 2023","1080","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Mon Nov 06 18:07:12 GMT 2023","Mon Nov 06 18:07:16 GMT 2023","3629","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Mon Nov 06 18:07:15 GMT 2023","Mon Nov 06 18:07:16 GMT 2023","232","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Mon Nov 06 18:07:17 GMT 2023","Mon Nov 06 18:07:17 GMT 2023","895","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Mon Nov 06 18:07:16 GMT 2023","Mon Nov 06 18:07:17 GMT 2023","666","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Mon Nov 06 18:07:12 GMT 2023","Mon Nov 06 18:07:15 GMT 2023","2864","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Mon Nov 06 18:07:12 GMT 2023","Mon Nov 06 18:07:16 GMT 2023","3520","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Mon Nov 06 18:07:16 GMT 2023","Mon Nov 06 18:07:16 GMT 2023","237","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
