"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","292","verify that update list successfully","Setel Regression Suite","Thu Feb 06 18:10:18 GMT 2025","failed","Thu Feb 06 18:10:19 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","335","verify that delete list successfully","Setel Regression Suite","Thu Feb 06 18:10:18 GMT 2025","failed","Thu Feb 06 18:10:18 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","1323","get folder successfully","Setel Regression Suite","Thu Feb 06 18:10:19 GMT 2025","passed","Thu Feb 06 18:10:20 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","2874","verify that delete folder successfully","Setel Regression Suite","Thu Feb 06 18:10:16 GMT 2025","passed","Thu Feb 06 18:10:19 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","295","verify that get list successfully","Setel Regression Suite","Thu Feb 06 18:10:18 GMT 2025","failed","Thu Feb 06 18:10:18 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","1316","verify that get space successfully","Setel Regression Suite","Thu Feb 06 18:10:20 GMT 2025","passed","Thu Feb 06 18:10:22 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","1558","verify that update space successfully","Setel Regression Suite","Thu Feb 06 18:10:22 GMT 2025","passed","Thu Feb 06 18:10:23 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","3081","verify that create space successfully","Setel Regression Suite","Thu Feb 06 18:10:16 GMT 2025","passed","Thu Feb 06 18:10:19 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","2035","verify that create list successfully","Setel Regression Suite","Thu Feb 06 18:10:16 GMT 2025","failed","Thu Feb 06 18:10:18 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","1412","verify that delete space successfully","Setel Regression Suite","Thu Feb 06 18:10:19 GMT 2025","passed","Thu Feb 06 18:10:20 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
