"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2709","verify that delete folder successfully","Setel Regression Suite","Thu Apr 10 18:11:12 GMT 2025","passed","Thu Apr 10 18:11:15 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","339","verify that get list successfully","Setel Regression Suite","Thu Apr 10 18:11:14 GMT 2025","failed","Thu Apr 10 18:11:15 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","351","verify that delete list successfully","Setel Regression Suite","Thu Apr 10 18:11:14 GMT 2025","failed","Thu Apr 10 18:11:14 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","371","verify that update list successfully","Setel Regression Suite","Thu Apr 10 18:11:15 GMT 2025","failed","Thu Apr 10 18:11:15 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","1021","verify that delete space successfully","Setel Regression Suite","Thu Apr 10 18:11:15 GMT 2025","passed","Thu Apr 10 18:11:16 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","3252","verify that create space successfully","Setel Regression Suite","Thu Apr 10 18:11:12 GMT 2025","passed","Thu Apr 10 18:11:15 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","1624","get folder successfully","Setel Regression Suite","Thu Apr 10 18:11:15 GMT 2025","passed","Thu Apr 10 18:11:16 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","1685","verify that update space successfully","Setel Regression Suite","Thu Apr 10 18:11:18 GMT 2025","passed","Thu Apr 10 18:11:19 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","2077","verify that create list successfully","Setel Regression Suite","Thu Apr 10 18:11:12 GMT 2025","failed","Thu Apr 10 18:11:14 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","1310","verify that get space successfully","Setel Regression Suite","Thu Apr 10 18:11:16 GMT 2025","passed","Thu Apr 10 18:11:18 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
