"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Mar 06 18:02:38 GMT 2024","Wed Mar 06 18:02:38 GMT 2024","320","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"failed","Wed Mar 06 18:02:38 GMT 2024","Wed Mar 06 18:02:38 GMT 2024","276","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"failed","Wed Mar 06 18:02:38 GMT 2024","Wed Mar 06 18:02:38 GMT 2024","276","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Wed Mar 06 18:02:38 GMT 2024","Wed Mar 06 18:02:39 GMT 2024","870","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Wed Mar 06 18:02:36 GMT 2024","Wed Mar 06 18:02:38 GMT 2024","2050","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Wed Mar 06 18:02:38 GMT 2024","Wed Mar 06 18:02:39 GMT 2024","1326","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Wed Mar 06 18:02:35 GMT 2024","Wed Mar 06 18:02:38 GMT 2024","2489","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Wed Mar 06 18:02:39 GMT 2024","Wed Mar 06 18:02:40 GMT 2024","1062","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Wed Mar 06 18:02:35 GMT 2024","Wed Mar 06 18:02:38 GMT 2024","2977","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Wed Mar 06 18:02:40 GMT 2024","Wed Mar 06 18:02:42 GMT 2024","1322","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
