"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 17 18:07:34 GMT 2024","Sat Aug 17 18:07:37 GMT 2024","2708","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Sat Aug 17 18:07:34 GMT 2024","Sat Aug 17 18:07:38 GMT 2024","3594","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Sat Aug 17 18:07:38 GMT 2024","Sat Aug 17 18:07:39 GMT 2024","1092","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Sat Aug 17 18:07:37 GMT 2024","Sat Aug 17 18:07:39 GMT 2024","2182","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Sat Aug 17 18:07:34 GMT 2024","Sat Aug 17 18:07:37 GMT 2024","2097","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"failed","Sat Aug 17 18:07:37 GMT 2024","Sat Aug 17 18:07:37 GMT 2024","464","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Sat Aug 17 18:07:39 GMT 2024","Sat Aug 17 18:07:41 GMT 2024","1520","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Sat Aug 17 18:07:37 GMT 2024","Sat Aug 17 18:07:38 GMT 2024","449","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"failed","Sat Aug 17 18:07:38 GMT 2024","Sat Aug 17 18:07:38 GMT 2024","463","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Sat Aug 17 18:07:41 GMT 2024","Sat Aug 17 18:07:43 GMT 2024","2302","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
