"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Apr 21 18:02:03 GMT 2024","Sun Apr 21 18:02:06 GMT 2024","2220","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Sun Apr 21 18:02:09 GMT 2024","Sun Apr 21 18:02:12 GMT 2024","2317","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Sun Apr 21 18:02:03 GMT 2024","Sun Apr 21 18:02:06 GMT 2024","3034","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Sun Apr 21 18:02:06 GMT 2024","Sun Apr 21 18:02:06 GMT 2024","795","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"failed","Sun Apr 21 18:02:07 GMT 2024","Sun Apr 21 18:02:08 GMT 2024","830","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Sun Apr 21 18:02:03 GMT 2024","Sun Apr 21 18:02:08 GMT 2024","4308","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Sun Apr 21 18:02:06 GMT 2024","Sun Apr 21 18:02:09 GMT 2024","2791","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Sun Apr 21 18:02:06 GMT 2024","Sun Apr 21 18:02:07 GMT 2024","687","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Sun Apr 21 18:02:08 GMT 2024","Sun Apr 21 18:02:09 GMT 2024","1569","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Sun Apr 21 18:02:12 GMT 2024","Sun Apr 21 18:02:15 GMT 2024","3251","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
