"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Sep 03 18:01:32 GMT 2023","Sun Sep 03 18:01:35 GMT 2023","3124","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Sun Sep 03 18:01:32 GMT 2023","Sun Sep 03 18:01:35 GMT 2023","3559","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Sun Sep 03 18:01:35 GMT 2023","Sun Sep 03 18:01:37 GMT 2023","1138","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Sun Sep 03 18:01:37 GMT 2023","Sun Sep 03 18:01:38 GMT 2023","1167","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Sun Sep 03 18:01:36 GMT 2023","Sun Sep 03 18:01:36 GMT 2023","213","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Sun Sep 03 18:01:36 GMT 2023","Sun Sep 03 18:01:37 GMT 2023","794","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Sun Sep 03 18:01:35 GMT 2023","Sun Sep 03 18:01:36 GMT 2023","272","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Sun Sep 03 18:01:32 GMT 2023","Sun Sep 03 18:01:36 GMT 2023","3835","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Sun Sep 03 18:01:35 GMT 2023","Sun Sep 03 18:01:35 GMT 2023","207","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Sun Sep 03 18:01:36 GMT 2023","Sun Sep 03 18:01:36 GMT 2023","750","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
