"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Oct 11 18:09:15 GMT 2024","Fri Oct 11 18:09:16 GMT 2024","417","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Fri Oct 11 18:09:13 GMT 2024","Fri Oct 11 18:09:15 GMT 2024","2547","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Fri Oct 11 18:09:15 GMT 2024","Fri Oct 11 18:09:15 GMT 2024","378","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Fri Oct 11 18:09:13 GMT 2024","Fri Oct 11 18:09:16 GMT 2024","3421","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Fri Oct 11 18:09:15 GMT 2024","Fri Oct 11 18:09:17 GMT 2024","1471","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Fri Oct 11 18:09:19 GMT 2024","Fri Oct 11 18:09:20 GMT 2024","1694","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Fri Oct 11 18:09:13 GMT 2024","Fri Oct 11 18:09:15 GMT 2024","2002","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Fri Oct 11 18:09:16 GMT 2024","Fri Oct 11 18:09:17 GMT 2024","1023","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Fri Oct 11 18:09:16 GMT 2024","Fri Oct 11 18:09:16 GMT 2024","393","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Fri Oct 11 18:09:17 GMT 2024","Fri Oct 11 18:09:19 GMT 2024","1385","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
