"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1403","verify that get space successfully","Setel Regression Suite","Sat Mar 01 18:08:57 GMT 2025","passed","Sat Mar 01 18:08:58 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","869","verify that delete space successfully","Setel Regression Suite","Sat Mar 01 18:08:56 GMT 2025","passed","Sat Mar 01 18:08:57 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","1226","verify that get list successfully","Setel Regression Suite","Sat Mar 01 18:08:54 GMT 2025","failed","Sat Mar 01 18:08:55 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","4123","verify that create space successfully","Setel Regression Suite","Sat Mar 01 18:08:52 GMT 2025","passed","Sat Mar 01 18:08:56 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","2133","verify that create list successfully","Setel Regression Suite","Sat Mar 01 18:08:52 GMT 2025","failed","Sat Mar 01 18:08:54 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","360","verify that delete list successfully","Setel Regression Suite","Sat Mar 01 18:08:54 GMT 2025","failed","Sat Mar 01 18:08:54 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","329","verify that update list successfully","Setel Regression Suite","Sat Mar 01 18:08:55 GMT 2025","failed","Sat Mar 01 18:08:56 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","2706","verify that delete folder successfully","Setel Regression Suite","Sat Mar 01 18:08:52 GMT 2025","passed","Sat Mar 01 18:08:54 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","1727","get folder successfully","Setel Regression Suite","Sat Mar 01 18:08:54 GMT 2025","passed","Sat Mar 01 18:08:56 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","1827","verify that update space successfully","Setel Regression Suite","Sat Mar 01 18:08:58 GMT 2025","passed","Sat Mar 01 18:09:00 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
