"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2215","verify that create list successfully","Setel Regression Suite","Thu Nov 07 18:09:41 GMT 2024","failed","Thu Nov 07 18:09:43 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","3307","verify that create space successfully","Setel Regression Suite","Thu Nov 07 18:09:41 GMT 2024","passed","Thu Nov 07 18:09:44 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","337","verify that get list successfully","Setel Regression Suite","Thu Nov 07 18:09:44 GMT 2024","failed","Thu Nov 07 18:09:44 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","338","verify that update list successfully","Setel Regression Suite","Thu Nov 07 18:09:44 GMT 2024","failed","Thu Nov 07 18:09:44 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","904","verify that delete space successfully","Setel Regression Suite","Thu Nov 07 18:09:44 GMT 2024","passed","Thu Nov 07 18:09:45 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","1342","get folder successfully","Setel Regression Suite","Thu Nov 07 18:09:44 GMT 2024","passed","Thu Nov 07 18:09:45 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","1431","verify that get space successfully","Setel Regression Suite","Thu Nov 07 18:09:45 GMT 2024","passed","Thu Nov 07 18:09:47 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","1684","verify that update space successfully","Setel Regression Suite","Thu Nov 07 18:09:47 GMT 2024","passed","Thu Nov 07 18:09:48 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","341","verify that delete list successfully","Setel Regression Suite","Thu Nov 07 18:09:43 GMT 2024","failed","Thu Nov 07 18:09:44 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","2783","verify that delete folder successfully","Setel Regression Suite","Thu Nov 07 18:09:41 GMT 2024","passed","Thu Nov 07 18:09:44 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
