"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Jun 09 18:07:17 GMT 2024","Sun Jun 09 18:07:17 GMT 2024","340","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Sun Jun 09 18:07:17 GMT 2024","Sun Jun 09 18:07:18 GMT 2024","1432","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Sun Jun 09 18:07:14 GMT 2024","Sun Jun 09 18:07:17 GMT 2024","2653","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Sun Jun 09 18:07:16 GMT 2024","Sun Jun 09 18:07:17 GMT 2024","368","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Sun Jun 09 18:07:14 GMT 2024","Sun Jun 09 18:07:18 GMT 2024","3245","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Sun Jun 09 18:07:18 GMT 2024","Sun Jun 09 18:07:18 GMT 2024","901","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Sun Jun 09 18:07:14 GMT 2024","Sun Jun 09 18:07:16 GMT 2024","2068","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Sun Jun 09 18:07:18 GMT 2024","Sun Jun 09 18:07:20 GMT 2024","1241","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Sun Jun 09 18:07:20 GMT 2024","Sun Jun 09 18:07:21 GMT 2024","1765","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Sun Jun 09 18:07:17 GMT 2024","Sun Jun 09 18:07:17 GMT 2024","375","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
