"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2097","verify that create list successfully","Setel Regression Suite","Thu Feb 13 18:10:18 GMT 2025","failed","Thu Feb 13 18:10:21 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","323","verify that delete list successfully","Setel Regression Suite","Thu Feb 13 18:10:21 GMT 2025","failed","Thu Feb 13 18:10:21 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","974","verify that delete space successfully","Setel Regression Suite","Thu Feb 13 18:10:22 GMT 2025","passed","Thu Feb 13 18:10:23 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","314","verify that get list successfully","Setel Regression Suite","Thu Feb 13 18:10:21 GMT 2025","failed","Thu Feb 13 18:10:21 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","1650","verify that update space successfully","Setel Regression Suite","Thu Feb 13 18:10:24 GMT 2025","passed","Thu Feb 13 18:10:26 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","1455","get folder successfully","Setel Regression Suite","Thu Feb 13 18:10:21 GMT 2025","passed","Thu Feb 13 18:10:23 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","3231","verify that create space successfully","Setel Regression Suite","Thu Feb 13 18:10:18 GMT 2025","passed","Thu Feb 13 18:10:22 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","2743","verify that delete folder successfully","Setel Regression Suite","Thu Feb 13 18:10:18 GMT 2025","passed","Thu Feb 13 18:10:21 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","1313","verify that get space successfully","Setel Regression Suite","Thu Feb 13 18:10:23 GMT 2025","passed","Thu Feb 13 18:10:24 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","320","verify that update list successfully","Setel Regression Suite","Thu Feb 13 18:10:21 GMT 2025","failed","Thu Feb 13 18:10:22 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
