"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 21 18:10:12 GMT 2024","Mon Oct 21 18:10:15 GMT 2024","2768","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Mon Oct 21 18:10:12 GMT 2024","Mon Oct 21 18:10:15 GMT 2024","3006","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Mon Oct 21 18:10:12 GMT 2024","Mon Oct 21 18:10:14 GMT 2024","1915","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Mon Oct 21 18:10:15 GMT 2024","Mon Oct 21 18:10:16 GMT 2024","900","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Mon Oct 21 18:10:16 GMT 2024","Mon Oct 21 18:10:17 GMT 2024","1211","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Mon Oct 21 18:10:15 GMT 2024","Mon Oct 21 18:10:15 GMT 2024","330","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"failed","Mon Oct 21 18:10:14 GMT 2024","Mon Oct 21 18:10:14 GMT 2024","331","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Mon Oct 21 18:10:17 GMT 2024","Mon Oct 21 18:10:19 GMT 2024","1589","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Mon Oct 21 18:10:15 GMT 2024","Mon Oct 21 18:10:16 GMT 2024","1404","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Mon Oct 21 18:10:14 GMT 2024","Mon Oct 21 18:10:15 GMT 2024","329","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
