"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Aug 07 18:08:25 GMT 2024","Wed Aug 07 18:08:27 GMT 2024","2080","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"failed","Wed Aug 07 18:08:28 GMT 2024","Wed Aug 07 18:08:28 GMT 2024","483","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Wed Aug 07 18:08:29 GMT 2024","Wed Aug 07 18:08:30 GMT 2024","1157","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Wed Aug 07 18:08:30 GMT 2024","Wed Aug 07 18:08:32 GMT 2024","2103","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Wed Aug 07 18:08:25 GMT 2024","Wed Aug 07 18:08:28 GMT 2024","2825","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Wed Aug 07 18:08:25 GMT 2024","Wed Aug 07 18:08:29 GMT 2024","3665","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Wed Aug 07 18:08:28 GMT 2024","Wed Aug 07 18:08:29 GMT 2024","512","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Wed Aug 07 18:08:28 GMT 2024","Wed Aug 07 18:08:30 GMT 2024","1878","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Wed Aug 07 18:08:27 GMT 2024","Wed Aug 07 18:08:28 GMT 2024","494","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Wed Aug 07 18:08:32 GMT 2024","Wed Aug 07 18:08:35 GMT 2024","2315","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
