"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Mar 31 18:01:42 GMT 2024","Sun Mar 31 18:01:44 GMT 2024","1823","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Sun Mar 31 18:01:46 GMT 2024","Sun Mar 31 18:01:47 GMT 2024","1100","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Sun Mar 31 18:01:45 GMT 2024","Sun Mar 31 18:01:45 GMT 2024","874","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Sun Mar 31 18:01:44 GMT 2024","Sun Mar 31 18:01:45 GMT 2024","975","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Sun Mar 31 18:01:42 GMT 2024","Sun Mar 31 18:01:45 GMT 2024","2605","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Sun Mar 31 18:01:42 GMT 2024","Sun Mar 31 18:01:44 GMT 2024","2405","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Sun Mar 31 18:01:44 GMT 2024","Sun Mar 31 18:01:44 GMT 2024","194","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"failed","Sun Mar 31 18:01:44 GMT 2024","Sun Mar 31 18:01:44 GMT 2024","185","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"failed","Sun Mar 31 18:01:44 GMT 2024","Sun Mar 31 18:01:44 GMT 2024","186","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Sun Mar 31 18:01:45 GMT 2024","Sun Mar 31 18:01:46 GMT 2024","882","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
