"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","291","verify that update list successfully","Setel Regression Suite","Mon Nov 18 18:10:15 GMT 2024","failed","Mon Nov 18 18:10:15 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","1662","verify that update space successfully","Setel Regression Suite","Mon Nov 18 18:10:17 GMT 2024","passed","Mon Nov 18 18:10:19 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","1686","get folder successfully","Setel Regression Suite","Mon Nov 18 18:10:15 GMT 2024","passed","Mon Nov 18 18:10:16 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","3002","verify that create space successfully","Setel Regression Suite","Mon Nov 18 18:10:12 GMT 2024","passed","Mon Nov 18 18:10:15 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","794","verify that delete space successfully","Setel Regression Suite","Mon Nov 18 18:10:15 GMT 2024","passed","Mon Nov 18 18:10:16 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","2031","verify that create list successfully","Setel Regression Suite","Mon Nov 18 18:10:12 GMT 2024","failed","Mon Nov 18 18:10:14 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","1125","verify that get space successfully","Setel Regression Suite","Mon Nov 18 18:10:16 GMT 2024","passed","Mon Nov 18 18:10:17 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","296","verify that delete list successfully","Setel Regression Suite","Mon Nov 18 18:10:14 GMT 2024","failed","Mon Nov 18 18:10:14 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","385","verify that get list successfully","Setel Regression Suite","Mon Nov 18 18:10:14 GMT 2024","failed","Mon Nov 18 18:10:15 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","2578","verify that delete folder successfully","Setel Regression Suite","Mon Nov 18 18:10:12 GMT 2024","passed","Mon Nov 18 18:10:15 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
