"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 29 18:01:08 GMT 2024","Mon Jan 29 18:01:10 GMT 2024","1662","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Mon Jan 29 18:01:05 GMT 2024","Mon Jan 29 18:01:07 GMT 2024","2683","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Mon Jan 29 18:01:11 GMT 2024","Mon Jan 29 18:01:13 GMT 2024","1888","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Mon Jan 29 18:01:07 GMT 2024","Mon Jan 29 18:01:09 GMT 2024","1882","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Mon Jan 29 18:01:05 GMT 2024","Mon Jan 29 18:01:08 GMT 2024","3394","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Mon Jan 29 18:01:08 GMT 2024","Mon Jan 29 18:01:08 GMT 2024","400","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Mon Jan 29 18:01:10 GMT 2024","Mon Jan 29 18:01:11 GMT 2024","1514","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Mon Jan 29 18:01:05 GMT 2024","Mon Jan 29 18:01:07 GMT 2024","1990","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"failed","Mon Jan 29 18:01:07 GMT 2024","Mon Jan 29 18:01:07 GMT 2024","381","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"failed","Mon Jan 29 18:01:07 GMT 2024","Mon Jan 29 18:01:08 GMT 2024","556","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
