"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2674","verify that delete folder successfully","Setel Regression Suite","Mon Apr 14 18:11:14 GMT 2025","passed","Mon Apr 14 18:11:17 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","1936","get folder successfully","Setel Regression Suite","Mon Apr 14 18:11:17 GMT 2025","passed","Mon Apr 14 18:11:19 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","345","verify that delete list successfully","Setel Regression Suite","Mon Apr 14 18:11:16 GMT 2025","failed","Mon Apr 14 18:11:16 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","1788","verify that update space successfully","Setel Regression Suite","Mon Apr 14 18:11:20 GMT 2025","passed","Mon Apr 14 18:11:22 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","1295","verify that delete space successfully","Setel Regression Suite","Mon Apr 14 18:11:17 GMT 2025","passed","Mon Apr 14 18:11:19 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","352","verify that update list successfully","Setel Regression Suite","Mon Apr 14 18:11:17 GMT 2025","failed","Mon Apr 14 18:11:17 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","325","verify that get list successfully","Setel Regression Suite","Mon Apr 14 18:11:16 GMT 2025","failed","Mon Apr 14 18:11:17 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","1453","verify that get space successfully","Setel Regression Suite","Mon Apr 14 18:11:19 GMT 2025","passed","Mon Apr 14 18:11:20 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","2011","verify that create list successfully","Setel Regression Suite","Mon Apr 14 18:11:14 GMT 2025","failed","Mon Apr 14 18:11:16 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","3218","verify that create space successfully","Setel Regression Suite","Mon Apr 14 18:11:14 GMT 2025","passed","Mon Apr 14 18:11:17 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
