"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 29 18:08:57 GMT 2024","Thu Aug 29 18:08:59 GMT 2024","2276","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Thu Aug 29 18:08:52 GMT 2024","Thu Aug 29 18:08:52 GMT 2024","496","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Thu Aug 29 18:08:48 GMT 2024","Thu Aug 29 18:08:51 GMT 2024","3089","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Thu Aug 29 18:08:51 GMT 2024","Thu Aug 29 18:08:52 GMT 2024","1146","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Thu Aug 29 18:08:55 GMT 2024","Thu Aug 29 18:08:57 GMT 2024","1749","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Thu Aug 29 18:08:48 GMT 2024","Thu Aug 29 18:08:52 GMT 2024","3943","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Thu Aug 29 18:08:52 GMT 2024","Thu Aug 29 18:08:53 GMT 2024","522","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Thu Aug 29 18:08:51 GMT 2024","Thu Aug 29 18:08:54 GMT 2024","3042","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Thu Aug 29 18:08:48 GMT 2024","Thu Aug 29 18:08:51 GMT 2024","2328","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Thu Aug 29 18:08:52 GMT 2024","Thu Aug 29 18:08:55 GMT 2024","2727","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
