"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 05 18:01:23 GMT 2023","Sun Nov 05 18:01:25 GMT 2023","1854","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Sun Nov 05 18:01:19 GMT 2023","Sun Nov 05 18:01:20 GMT 2023","410","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Sun Nov 05 18:01:22 GMT 2023","Sun Nov 05 18:01:23 GMT 2023","1408","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Sun Nov 05 18:01:17 GMT 2023","Sun Nov 05 18:01:21 GMT 2023","3429","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Sun Nov 05 18:01:17 GMT 2023","Sun Nov 05 18:01:20 GMT 2023","2631","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Sun Nov 05 18:01:20 GMT 2023","Sun Nov 05 18:01:21 GMT 2023","401","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Sun Nov 05 18:01:20 GMT 2023","Sun Nov 05 18:01:22 GMT 2023","1668","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Sun Nov 05 18:01:20 GMT 2023","Sun Nov 05 18:01:20 GMT 2023","400","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"failed","Sun Nov 05 18:01:17 GMT 2023","Sun Nov 05 18:01:19 GMT 2023","2128","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Sun Nov 05 18:01:21 GMT 2023","Sun Nov 05 18:01:22 GMT 2023","1110","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
