"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1519","get folder successfully","Setel Regression Suite","Sun Feb 02 18:08:28 GMT 2025","passed","Sun Feb 02 18:08:30 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","1661","verify that update space successfully","Setel Regression Suite","Sun Feb 02 18:08:31 GMT 2025","passed","Sun Feb 02 18:08:33 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","2598","verify that delete folder successfully","Setel Regression Suite","Sun Feb 02 18:08:26 GMT 2025","passed","Sun Feb 02 18:08:28 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","1399","verify that get space successfully","Setel Regression Suite","Sun Feb 02 18:08:30 GMT 2025","passed","Sun Feb 02 18:08:31 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","3265","verify that create space successfully","Setel Regression Suite","Sun Feb 02 18:08:26 GMT 2025","passed","Sun Feb 02 18:08:29 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","342","verify that update list successfully","Setel Regression Suite","Sun Feb 02 18:08:29 GMT 2025","failed","Sun Feb 02 18:08:29 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","582","verify that delete list successfully","Setel Regression Suite","Sun Feb 02 18:08:28 GMT 2025","failed","Sun Feb 02 18:08:28 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","346","verify that get list successfully","Setel Regression Suite","Sun Feb 02 18:08:28 GMT 2025","failed","Sun Feb 02 18:08:29 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","947","verify that delete space successfully","Setel Regression Suite","Sun Feb 02 18:08:29 GMT 2025","passed","Sun Feb 02 18:08:30 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","2045","verify that create list successfully","Setel Regression Suite","Sun Feb 02 18:08:26 GMT 2025","failed","Sun Feb 02 18:08:28 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
