"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 28 18:08:15 GMT 2024","Fri Jun 28 18:08:16 GMT 2024","897","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Fri Jun 28 18:08:12 GMT 2024","Fri Jun 28 18:08:14 GMT 2024","1904","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Fri Jun 28 18:08:16 GMT 2024","Fri Jun 28 18:08:17 GMT 2024","1228","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Fri Jun 28 18:08:12 GMT 2024","Fri Jun 28 18:08:15 GMT 2024","3023","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Fri Jun 28 18:08:14 GMT 2024","Fri Jun 28 18:08:15 GMT 2024","327","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Fri Jun 28 18:08:17 GMT 2024","Fri Jun 28 18:08:18 GMT 2024","1567","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Fri Jun 28 18:08:14 GMT 2024","Fri Jun 28 18:08:14 GMT 2024","347","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Fri Jun 28 18:08:14 GMT 2024","Fri Jun 28 18:08:16 GMT 2024","1362","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Fri Jun 28 18:08:14 GMT 2024","Fri Jun 28 18:08:14 GMT 2024","326","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Fri Jun 28 18:08:12 GMT 2024","Fri Jun 28 18:08:14 GMT 2024","2555","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
