"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 03 18:08:48 GMT 2024","Mon Jun 03 18:08:51 GMT 2024","2299","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Mon Jun 03 18:08:43 GMT 2024","Mon Jun 03 18:08:44 GMT 2024","490","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Mon Jun 03 18:08:41 GMT 2024","Mon Jun 03 18:08:44 GMT 2024","2963","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Mon Jun 03 18:08:44 GMT 2024","Mon Jun 03 18:08:47 GMT 2024","2296","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Mon Jun 03 18:08:41 GMT 2024","Mon Jun 03 18:08:43 GMT 2024","2189","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Mon Jun 03 18:08:47 GMT 2024","Mon Jun 03 18:08:48 GMT 2024","1697","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Mon Jun 03 18:08:44 GMT 2024","Mon Jun 03 18:08:46 GMT 2024","1848","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Mon Jun 03 18:08:41 GMT 2024","Mon Jun 03 18:08:44 GMT 2024","3667","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Mon Jun 03 18:08:44 GMT 2024","Mon Jun 03 18:08:44 GMT 2024","445","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"failed","Mon Jun 03 18:08:43 GMT 2024","Mon Jun 03 18:08:43 GMT 2024","494","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
