"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","362","verify that get list successfully","Setel Regression Suite","Tue Feb 04 18:10:07 GMT 2025","failed","Tue Feb 04 18:10:08 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","1692","get folder successfully","Setel Regression Suite","Tue Feb 04 18:10:07 GMT 2025","passed","Tue Feb 04 18:10:09 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","1785","verify that update space successfully","Setel Regression Suite","Tue Feb 04 18:10:10 GMT 2025","passed","Tue Feb 04 18:10:12 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","2699","verify that delete folder successfully","Setel Regression Suite","Tue Feb 04 18:10:05 GMT 2025","passed","Tue Feb 04 18:10:07 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","3269","verify that create space successfully","Setel Regression Suite","Tue Feb 04 18:10:05 GMT 2025","passed","Tue Feb 04 18:10:08 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","1330","verify that get space successfully","Setel Regression Suite","Tue Feb 04 18:10:09 GMT 2025","passed","Tue Feb 04 18:10:10 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","354","verify that delete list successfully","Setel Regression Suite","Tue Feb 04 18:10:07 GMT 2025","failed","Tue Feb 04 18:10:07 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","2087","verify that create list successfully","Setel Regression Suite","Tue Feb 04 18:10:05 GMT 2025","failed","Tue Feb 04 18:10:07 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","1015","verify that delete space successfully","Setel Regression Suite","Tue Feb 04 18:10:08 GMT 2025","passed","Tue Feb 04 18:10:09 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","359","verify that update list successfully","Setel Regression Suite","Tue Feb 04 18:10:08 GMT 2025","failed","Tue Feb 04 18:10:08 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
